0.1,0.2,0.03,0.0.4,0.0.7,1.0,0.0,0.17,0.0.8,2,0.0.1,0.0.6,25,0.9,0.3,0.17.1,0.0.5,150,0.0.2,0.05,1,0.0.9,2.1,0.0.3,0
1,0,0.2,0.0,0.0,1.0,0.0,0.01,0.0,2,0.0,0.0,2,0,0,0.56,0.0,255,0.0,0.37,2,0.0,2,0.0,0
2,0,0.73,0.0,0.03,1.0,0.0,0.01,0.0,2,0.0,0.0,2,0,0,0.35,0.0,255,0.0,0.62,2,0.0,2,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,6,0,0,1.0,1.0,2,0.0,0.0,3,0.0,42,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,112,0,0,1.0,1.0,2,0.0,0.0,3,0.0,28,0.0,0
1,0,0.07,0.11,0.0,0.11,0.0,0.02,0.0,37,0.0,0.0,4,0,0,1.0,0.0,255,0.0,0.0,2,0.0,4,0.0,0
2,3,0.05,0.0,0.0,1.0,0.0,0.02,0.0,2,0.0,0.0,2,0,0,0.05,0.0,126,1.0,0.05,1,1.0,2,1.0,42862
2,0,0.23,0.06,0.0,0.28,0.0,0.07,0.0,64,0.0,0.0,18,0,0,1.0,0.0,255,0.0,0.0,2,0.0,18,0.0,0
3,2,0.07,0.6,0.01,0.2,0.0,0.01,0.0,5,0.0,0.0,1,0,0,0.01,0.0,158,0.4,0.01,1,1.0,1,1.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,28,0,0,1.0,1.0,2,0.0,0.0,3,0.0,37,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.25,63,0,0,1.0,1.0,3,0.0,0.0,3,0.0,43,0.0,0
2,3,0.5,0.0,0.0,1.0,0.0,0.01,0.0,2,0.0,0.0,2,0,0,1.0,0.0,255,1.0,1.0,1,1.0,2,1.0,37815
2,2,0.51,0.5,0.0,0.0,0.0,0.0,0.0,305,0.0,0.0,1,0,0,1.0,0.0,255,1.0,1.0,1,1.0,1,1.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.25,203,0,0,1.0,1.0,3,0.0,0.0,3,0.0,8,0.0,0
25,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.0,2,0,0,1.0,0.0,2,0.0,0.0,3,0.0,1,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.26,97,0,0,1.0,1.0,1,0.0,0.0,3,0.0,6,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,86,0,0,1.0,1.0,2,0.0,0.0,3,0.0,23,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.25,64,0,0,1.0,1.0,4,0.0,0.0,3,0.0,9,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.51,63,0,0,1.0,1.0,1,0.0,0.0,3,0.0,28,0.0,0
2,3,0.75,0.0,0.03,1.0,0.0,0.01,0.0,1,0.0,0.0,1,0,0,0.75,0.0,194,1.0,0.63,1,1.0,1,1.0,0
8,2,1.0,0.0,0.0,1.0,0.0,0.03,0.0,1,0.0,1.0,2,0,0,0.03,0.0,38,1.0,0.95,1,1.0,1,1.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.26,133,0,0,1.0,0.0,1,0.0,0.0,3,0.0,1,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,32,0,0,1.0,1.0,2,0.0,0.0,3,0.0,15,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.26,53,0,0,1.0,1.0,1,0.0,0.0,3,0.0,42,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.26,58,0,0,1.0,1.0,2,0.0,0.0,3,0.0,18,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.26,101,0,0,1.0,1.0,1,0.0,0.0,3,0.0,11,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,195,0,0,1.0,1.0,1,0.0,0.0,3,0.0,21,0.0,0
2,0,0.01,0.0,0.0,1.0,0.0,0.85,0.0,1,0.0,0.0,139,0,0,0.85,0.0,163,0.0,0.0,2,0.0,1,0.0,0
2,2,1.0,1.0,0.11,0.0,0.09,0.0,0.0,408,0.0,0.0,1,0,0,0.0,0.0,255,0.91,0.89,1,1.0,1,1.0,0
2,2,0.72,1.0,0.03,0.01,0.06,0.0,0.0,131,0.0,0.0,1,0,0,0.0,0.0,255,0.92,0.49,1,1.0,1,1.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,101,0,0,1.0,1.0,1,0.0,0.0,3,0.0,7,0.0,0
2,0,0.85,0.15,0.16,0.12,0.0,0.03,0.0,26,0.0,0.0,7,0,0,0.16,0.0,255,0.0,0.68,2,0.0,3,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,34,0,0,1.0,1.0,2,0.0,0.0,3,0.0,15,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.54,28,0,0,1.0,1.0,2,0.0,0.0,3,0.0,4,0.0,0
2,2,0.53,1.0,0.03,0.02,0.11,0.0,0.0,64,0.0,0.0,1,0,0,0.0,0.0,255,0.89,0.24,1,1.0,1,1.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,26,0,0,1.0,1.0,2,0.0,0.0,3,0.0,16,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.25,171,0,0,1.0,1.0,3,0.0,0.0,3,0.0,22,0.0,0
1,2,1.0,1.0,0.04,0.0,0.07,0.0,0.0,490,0.0,0.0,1,0,0,0.0,0.0,255,0.92,0.96,1,1.0,1,1.0,0
2,0,0.22,0.25,0.0,0.69,0.0,0.04,0.0,16,0.0,0.0,11,0,0,1.0,0.0,255,0.0,0.0,2,0.0,11,0.0,0
2,3,0.51,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1,0,0,0.5,0.0,255,1.0,0.5,1,1.0,1,1.0,0
2,2,0.56,1.0,0.03,0.01,0.1,0.0,0.0,72,0.0,0.0,1,0,0,0.0,0.0,255,0.9,0.27,1,1.0,1,1.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.51,37,0,0,1.0,1.0,2,0.0,0.0,3,0.0,27,0.0,0
2,0,0.02,0.0,0.0,1.0,0.0,0.87,0.0,1,0.0,0.0,105,0,0,0.87,0.0,121,0.0,0.0,2,0.0,1,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.25,52,0,0,1.0,0.0,4,0.0,0.0,3,0.0,1,0.0,0
2,2,1.0,1.0,0.08,0.0,0.08,0.0,0.0,269,0.0,0.0,1,0,0,0.0,0.0,255,0.87,0.87,1,1.0,1,1.0,0
26,1,0.12,0.37,0.25,0.02,0.78,0.01,1.0,83,1.0,0.0,2,0,0,0.33,0.0,255,0.22,0.07,1,0.0,2,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.25,83,0,0,1.0,1.0,3,0.0,0.0,3,0.0,19,0.0,0
2,0,0.16,0.15,0.0,0.62,0.0,0.03,0.0,13,0.0,0.0,8,0,0,0.9,0.0,255,0.0,0.1,2,0.0,8,0.0,0
2,3,0.5,0.0,0.0,1.0,0.0,0.01,0.0,2,0.0,0.0,2,0,0,1.0,0.0,255,1.0,1.0,1,1.0,2,1.0,37668
2,0,0.29,0.24,0.0,0.12,0.0,0.18,0.0,17,0.0,0.0,46,0,0,1.0,0.0,255,0.0,0.0,2,0.0,2,0.0,0
37,0,1.0,1.0,0.02,0.0,0.02,0.0,0.0,509,0.0,0.0,1,0,0,0.0,0.0,255,0.97,0.96,1,0.0,1,0.0,11
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1.0,80,0,0,1.0,0.0,1,0.0,0.0,3,0.0,1,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,44,0,0,1.0,1.0,2,0.0,0.0,3,0.0,39,0.0,0
2,3,0.73,0.0,0.0,1.0,0.0,0.01,0.0,2,0.0,0.0,2,0,0,1.0,0.0,255,1.0,1.0,1,1.0,2,1.0,22336
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,255,0,0,1.0,1.0,1,0.0,0.0,3,0.0,11,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,20,0,0,1.0,1.0,2,0.0,0.0,3,0.0,48,0.0,0
22,5,1.0,0.0,0.0,1.0,0.0,0.5,0.0,1,0.0,1.0,2,0,133,0.5,0.0,2,1.0,1.0,1,1.0,1,1.0,0
2,0,0.65,0.24,0.0,0.08,0.0,0.01,0.0,25,0.0,0.0,2,0,0,0.44,0.0,255,0.0,0.56,2,0.0,2,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,76,0,0,1.0,1.0,2,0.0,0.0,3,0.0,28,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1.0,138,0,0,1.0,0.0,1,0.0,0.0,3,0.0,1,0.0,0
1,3,0.73,0.0,0.0,1.0,0.0,0.01,0.0,2,0.0,0.0,2,0,0,1.0,0.0,255,1.0,1.0,1,1.0,2,1.0,1051
2,0,0.32,0.4,0.0,0.2,0.0,0.17,0.0,5,0.0,0.0,44,0,0,1.0,0.0,255,0.0,0.0,2,0.0,1,0.0,0
1,2,1.0,1.0,0.19,0.0,0.2,0.0,0.0,510,0.0,0.0,1,0,0,0.0,0.0,255,0.79,0.81,1,1.0,1,1.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,68,0,0,1.0,1.0,2,0.0,0.0,3,0.0,29,0.0,0
2,2,1.0,0.0,0.0,1.0,0.0,0.02,0.0,1,0.0,1.0,2,0,0,0.02,0.0,57,1.0,0.96,1,1.0,1,1.0,0
2,0,0.2,0.17,0.0,0.08,0.0,0.09,0.0,12,0.0,0.0,24,0,0,0.6,0.0,255,0.0,0.34,2,0.0,1,0.0,0
1,0,0.23,0.4,0.0,0.4,0.0,0.01,0.0,5,0.0,0.0,2,0,0,1.0,0.0,255,0.0,0.0,2,0.0,2,0.0,0
2,3,0.61,0.0,0.05,1.0,0.0,0.01,0.0,1,0.0,0.0,1,0,0,0.6,0.0,120,1.0,0.58,1,1.0,1,1.0,0
49,0,1.0,0.0,0.0,1.0,0.0,0.33,0.0,1,0.0,0.0,1,1,15,0.33,0.0,3,0.0,0.67,1,0.0,1,0.0,5
1,3,0.68,0.0,0.0,1.0,0.0,0.01,0.0,2,0.0,0.0,2,0,0,1.0,0.0,255,1.0,1.0,1,1.0,2,1.0,14380
2,2,0.91,0.95,0.08,0.0,0.08,0.0,0.0,509,0.0,0.0,1,0,0,0.0,0.0,255,0.91,0.92,1,1.0,1,1.0,0
1,0,0.05,0.04,0.0,0.06,0.0,0.04,0.0,159,0.0,0.0,9,0,0,1.0,0.0,255,0.0,0.0,2,0.0,9,0.0,0
2,0,0.28,0.0,0.0,1.0,0.0,0.02,0.0,4,0.0,0.0,4,0,0,1.0,0.0,255,0.0,0.0,2,0.0,4,0.0,0
19,0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3,0.0,0.0,3,0,0,0.67,0.0,6,0.0,0.0,3,0.0,3,0.0,0
2,0,0.84,0.15,0.16,0.35,0.0,0.03,0.0,20,0.0,0.0,7,0,26,0.17,0.0,255,0.0,0.67,2,0.0,7,0.0,0
2,0,0.06,0.0,0.0,1.0,0.0,0.03,0.0,1,0.0,0.0,1,0,0,0.03,0.0,31,0.0,0.0,2,0.0,1,0.0,0
2,0,0.76,0.12,0.16,0.46,0.0,0.05,0.0,26,0.0,0.0,12,0,74,0.26,0.0,255,0.0,0.58,2,0.0,12,0.0,0
2,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1,0,0,1.0,0.0,255,1.0,1.0,1,1.0,1,1.0,7
2,0,0.42,0.18,0.03,0.64,0.0,0.03,0.0,11,0.0,0.0,7,0,0,0.7,0.0,255,0.0,0.27,2,0.0,7,0.0,0
1,2,1.0,1.0,0.08,0.0,0.06,0.0,0.0,424,0.0,0.0,1,0,0,0.0,0.0,255,0.91,0.91,1,1.0,1,1.0,0
2,3,0.14,0.54,0.01,0.04,0.0,0.01,0.0,56,0.0,0.0,2,0,0,0.25,0.0,226,1.0,0.46,1,1.0,2,1.0,1
2,10,0.74,0.0,0.03,1.0,0.0,0.01,0.0,1,0.0,0.0,1,0,0,0.74,0.0,184,0.0,0.63,1,0.0,1,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.25,151,0,0,1.0,0.0,3,0.0,0.0,3,0.0,1,0.0,0
2,2,1.0,0.0,0.0,1.0,0.0,0.04,0.0,1,0.0,0.0,1,0,0,0.04,0.0,28,1.0,0.96,1,1.0,1,1.0,0
36,3,0.64,0.0,0.04,1.0,0.0,0.01,0.0,1,0.0,0.0,1,0,0,0.64,0.0,135,1.0,0.63,1,1.0,1,1.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.25,184,0,0,1.0,1.0,4,0.0,0.0,3,0.0,42,0.0,0
2,3,0.81,0.0,0.0,1.0,0.0,0.01,0.0,2,0.0,0.0,2,0,0,1.0,0.0,255,1.0,1.0,1,1.0,2,1.0,32244
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,86,0,0,1.0,1.0,2,0.0,0.0,3,0.0,42,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.25,76,0,0,1.0,1.0,4,0.0,0.0,3,0.0,28,0.0,0
1,3,0.74,0.0,0.0,1.0,0.0,0.01,0.0,2,0.0,0.0,2,0,0,1.0,0.0,255,1.0,1.0,1,1.0,2,1.0,9015
2,2,0.48,1.0,0.11,0.5,0.0,0.0,0.0,2,0.0,0.0,1,0,0,0.42,0.0,255,1.0,0.43,1,1.0,1,1.0,0
2,2,0.97,1.0,0.04,0.0,0.04,0.0,0.0,255,0.0,0.0,1,0,0,0.0,0.0,255,0.94,0.92,1,1.0,1,1.0,3
2,3,0.67,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1,0,0,1.0,0.0,255,1.0,1.0,1,1.0,1,1.0,2
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,255,0,0,1.0,1.0,2,0.0,0.0,3,0.0,14,0.0,0
2,3,0.54,0.0,0.06,1.0,0.0,0.01,0.0,1,0.0,0.0,1,0,0,0.53,0.0,103,1.0,0.51,1,1.0,1,1.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,129,0,0,1.0,1.0,2,0.0,0.0,3,0.0,41,0.0,0
1,3,0.74,0.0,0.0,1.0,0.0,0.01,0.0,2,0.0,0.0,2,0,0,1.0,0.0,255,1.0,1.0,1,1.0,2,1.0,9455
2,0,0.24,0.21,0.0,0.21,0.0,0.18,0.0,19,0.0,0.0,47,0,0,1.0,0.0,255,0.0,0.0,2,0.0,4,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.54,39,0,0,1.0,1.0,1,0.0,0.0,3,0.0,11,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,70,0,0,1.0,1.0,2,0.0,0.0,3,0.0,32,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.51,97,0,0,1.0,1.0,1,0.0,0.0,3,0.0,44,0.0,0
2,0,0.06,0.07,0.0,0.54,0.0,0.38,0.0,59,0.0,0.0,97,0,0,1.0,0.0,255,0.0,0.0,2,0.0,32,0.0,0
41,3,0.89,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1,0,0,0.88,0.0,255,1.0,0.88,1,1.0,1,1.0,0
1,2,1.0,1.0,0.24,0.0,0.21,0.0,0.0,511,0.0,0.0,1,0,0,0.0,0.0,255,0.79,0.76,1,1.0,1,1.0,0
2,3,0.5,0.0,0.0,1.0,0.0,0.01,0.0,2,0.0,0.0,2,0,0,1.0,0.0,255,1.0,1.0,1,1.0,2,1.0,37728
2,0,0.61,0.09,0.16,0.19,0.0,0.07,0.0,43,0.0,0.0,18,0,0,0.42,0.0,255,0.0,0.42,2,0.0,8,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,255,0,0,1.0,1.0,1,0.0,0.0,3,0.0,28,0.0,0
1,3,0.73,0.0,0.0,1.0,0.0,0.01,0.0,2,0.0,0.0,2,0,0,1.0,0.0,255,1.0,1.0,1,1.0,2,1.0,4189
0,2,0.95,0.97,0.08,0.03,0.07,0.05,0.0,468,0.0,0.0,13,0,0,0.0,0.0,255,0.9,0.92,1,1.0,14,1.0,0
2,2,0.52,0.52,0.0,0.0,0.0,0.0,0.0,404,0.0,0.0,1,0,0,1.0,0.0,255,1.0,1.0,1,1.0,1,1.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.25,183,0,0,1.0,1.0,3,0.0,0.0,3,0.0,51,0.0,0
2,0,0.46,0.26,0.0,0.26,0.0,0.17,0.0,19,0.0,0.0,43,0,0,0.69,0.0,255,0.0,0.31,2,0.0,5,0.0,0
2,2,1.0,0.0,0.0,1.0,0.0,0.01,0.0,1,0.0,0.0,1,0,0,0.01,0.0,70,1.0,0.94,1,1.0,1,1.0,0
2,2,0.51,1.0,0.08,0.5,0.0,0.0,0.0,2,0.0,0.0,1,0,0,0.44,0.0,255,1.0,0.45,1,1.0,1,1.0,0
2,0,0.04,0.02,0.0,0.88,0.0,0.69,0.0,162,0.0,0.0,177,0,0,1.0,0.0,255,0.0,0.0,2,0.0,142,0.0,0
1,3,0.74,0.0,0.0,1.0,0.0,0.01,0.0,2,0.0,0.0,2,0,0,1.0,0.0,255,1.0,1.0,1,1.0,2,1.0,8795
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.51,96,0,0,1.0,1.0,2,0.0,0.0,3,0.0,18,0.0,0
2,3,0.82,0.0,0.0,1.0,0.0,0.01,0.0,2,0.0,0.0,2,0,0,1.0,0.0,255,1.0,1.0,1,1.0,2,1.0,31809
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.52,58,0,0,1.0,1.0,1,0.0,0.0,3,0.0,9,0.0,0
2,2,1.0,1.0,0.1,0.0,0.1,0.0,0.0,262,0.0,0.0,1,0,0,0.0,0.0,255,0.9,0.89,1,1.0,1,1.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,26,0,0,1.0,1.0,2,0.0,0.0,3,0.0,48,0.0,0
2,3,0.82,0.0,0.0,1.0,0.0,0.01,0.0,2,0.0,0.0,2,0,0,1.0,0.0,255,1.0,1.0,1,1.0,2,1.0,31729
2,3,0.5,0.0,0.0,1.0,0.0,0.01,0.0,2,0.0,0.0,2,0,0,1.0,0.0,255,1.0,1.0,1,1.0,2,1.0,39507
2,0,0.02,0.0,0.0,1.0,0.0,0.87,0.0,1,0.0,0.0,109,0,0,0.87,0.0,125,0.0,0.0,2,0.0,1,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,86,0,0,1.0,1.0,2,0.0,0.0,3,0.0,40,0.0,0
1,0,0.25,0.0,0.0,1.0,0.0,0.01,0.0,2,0.0,0.0,2,0,0,0.71,0.0,255,0.0,0.24,2,0.0,2,0.0,0
1,0,0.18,0.5,0.0,0.14,0.0,0.01,0.0,14,0.0,0.0,2,0,0,1.0,0.0,255,0.0,0.0,2,0.0,2,0.0,0
2,2,1.0,0.0,0.0,1.0,0.0,0.07,0.0,1,0.0,0.0,1,0,0,0.07,0.0,14,1.0,0.93,1,1.0,1,1.0,0
2,0,0.64,0.64,0.0,0.14,0.0,0.01,0.0,14,0.0,0.0,2,0,0,0.49,0.0,255,0.0,0.51,2,0.0,2,0.0,0
0,2,0.04,0.54,0.0,0.08,0.0,0.0,0.0,13,0.0,0.0,1,0,0,0.05,0.0,255,1.0,0.85,1,1.0,1,1.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.51,35,0,0,1.0,1.0,1,0.0,0.0,3,0.0,15,0.0,0
2,2,0.85,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1,0,0,0.84,0.0,255,1.0,0.84,1,1.0,1,1.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.51,59,0,0,1.0,1.0,1,0.0,0.0,3,0.0,21,0.0,0
2,3,0.73,0.0,0.0,1.0,0.0,0.01,0.0,2,0.0,0.0,2,0,0,1.0,0.0,255,1.0,1.0,1,1.0,2,1.0,22556
2,2,0.52,0.52,0.0,0.0,0.0,0.0,0.0,356,0.0,0.0,1,0,0,1.0,0.0,255,1.0,1.0,1,1.0,1,1.0,0
2,4,0.94,0.0,0.95,1.0,1.0,0.01,1.0,1,1.0,0.0,1,0,0,0.95,0.0,161,0.0,0.0,1,0.0,1,0.0,0
1,2,1.0,1.0,0.11,0.0,0.09,0.0,0.0,405,0.0,0.0,1,0,0,0.0,0.0,255,0.91,0.89,1,1.0,1,1.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.25,255,0,0,1.0,1.0,2,0.0,0.0,3,0.0,2,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.56,18,0,0,1.0,1.0,2,0.0,0.0,3,0.0,47,0.0,0
2,3,0.29,0.0,0.0,1.0,0.0,0.01,0.0,1,0.0,0.0,1,0,0,0.28,0.0,137,1.0,0.28,1,1.0,1,1.0,5
2,0,0.04,0.0,0.0,1.0,0.0,0.86,0.0,1,0.0,0.0,49,0,0,0.86,0.0,57,0.0,0.0,2,0.0,1,0.0,0
2,0,0.94,0.14,0.16,0.93,0.0,0.05,0.0,14,0.0,0.0,13,0,1,0.07,0.0,255,0.0,0.78,2,0.0,13,0.0,0
2,3,0.64,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1,0,0,0.64,0.0,255,1.0,0.64,1,1.0,1,1.0,0
2,4,0.92,0.0,0.94,1.0,1.0,0.01,1.0,1,1.0,0.0,1,0,0,0.94,0.0,127,0.0,0.0,1,0.0,1,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,86,0,0,1.0,1.0,2,0.0,0.0,3,0.0,21,0.0,0
2,2,1.0,1.0,0.09,0.0,0.1,0.0,0.0,297,0.0,0.0,1,0,0,0.0,0.0,255,0.89,0.9,1,1.0,1,1.0,0
2,3,0.76,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1,0,0,0.76,0.0,255,1.0,0.75,1,1.0,1,1.0,0
2,2,0.51,1.0,0.0,0.01,0.01,0.0,0.0,126,0.0,0.0,1,0,0,0.01,0.0,255,0.92,0.46,1,1.0,1,1.0,0
5,1,0.25,0.39,0.44,0.01,0.69,0.0,1.0,162,1.0,0.0,1,0,0,0.64,0.0,255,0.31,0.2,1,0.0,1,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,255,0,0,1.0,1.0,1,0.0,0.0,3,0.0,37,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1.0,185,0,0,1.0,0.0,1,0.0,0.0,3,0.0,1,0.0,0
1,0,0.27,0.35,0.0,0.04,0.0,0.0,0.0,23,0.0,0.0,1,0,0,0.79,0.0,255,0.0,0.18,2,0.0,1,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.25,225,0,0,1.0,0.0,1,0.0,0.0,3,0.0,1,0.0,0
2,3,0.51,0.5,0.0,0.01,0.0,0.01,0.0,323,0.0,0.0,2,0,0,1.0,0.0,255,1.0,1.0,1,1.0,2,1.0,1
1,2,1.0,1.0,0.04,0.0,0.07,0.0,0.0,479,0.0,0.0,1,0,0,0.0,0.0,255,0.92,0.96,1,1.0,1,1.0,0
2,3,0.63,0.0,0.05,1.0,0.0,0.01,0.0,1,0.0,0.0,1,0,0,0.63,0.0,130,1.0,0.62,1,1.0,1,1.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,108,0,0,1.0,1.0,2,0.0,0.0,3,0.0,30,0.0,0
2,2,0.74,1.0,0.01,0.01,0.02,0.0,0.0,182,0.0,0.0,1,0,0,0.0,0.0,255,0.95,0.69,1,1.0,1,1.0,0
2,3,0.08,0.0,0.12,1.0,0.0,0.02,0.0,1,0.0,0.0,1,0,0,0.02,0.0,49,1.0,0.02,1,1.0,1,1.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,10,0,0,1.0,1.0,2,0.0,0.0,3,0.0,52,0.0,0
9,7,0.12,0.0,0.0,1.0,0.0,0.03,0.0,1,0.0,0.0,2,0,0,0.08,0.0,78,1.0,0.08,1,0.5,1,1.0,35682
2,3,0.5,0.0,0.0,1.0,0.0,0.01,0.0,2,0.0,0.0,2,0,0,1.0,0.0,255,1.0,1.0,1,1.0,2,1.0,37370
2,2,0.8,1.0,0.05,0.0,0.06,0.0,0.0,203,0.0,0.0,1,0,0,0.0,0.0,255,0.88,0.7,1,1.0,1,1.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,200,0,0,1.0,1.0,2,0.0,0.0,3,0.0,19,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,255,0,0,1.0,1.0,1,0.0,0.0,3,0.0,4,0.0,0
2,0,0.53,0.18,0.16,0.06,0.0,0.0,0.0,17,0.0,0.0,1,0,0,0.5,0.0,255,0.0,0.35,2,0.0,1,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.54,28,0,0,1.0,1.0,2,0.0,0.0,3,0.0,2,0.0,0
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,180,0,0,1.0,1.0,2,0.0,0.0,3,0.0,20,0.0,0
2,2,1.0,0.0,0.0,1.0,0.0,0.14,0.0,1,0.0,0.0,1,0,0,0.14,0.0,7,1.0,0.86,1,1.0,1,1.0,0
2,3,0.02,0.0,0.0,1.0,0.0,0.01,0.0,2,0.0,0.0,2,0,0,0.01,0.0,255,1.0,0.84,1,1.0,2,1.0,4
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.26,65,0,0,1.0,1.0,1,0.0,0.0,3,0.0,9,0.0,0
2,2,0.51,1.0,0.0,0.01,0.01,0.0,0.0,128,0.0,0.0,1,0,0,0.0,0.0,255,0.92,0.47,1,1.0,1,1.0,0
1,3,0.74,0.0,0.0,1.0,0.0,0.01,0.0,2,0.0,0.0,2,0,0,1.0,0.0,255,1.0,1.0,1,1.0,2,1.0,4309
7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.5,82,0,0,1.0,1.0,2,0.0,0.0,3,0.0,30,0.0,0
